 ITERATION:            2           1
 PARAMETERS PART
 RATIO  0.515240490    
 TIME INTERVAL   9.99999997E-07
 REPTATION TIME  0.279681832    
 BREAKAGE TIME  0.144103408    
 MICELLE LENGTH   2.05865013E-06
 PLATAEU   217.050583    
 Le   1.10230054E-07
 Lp   8.70470913E-08
 d   4.99999997E-09
 DATA PART
   1.08392686E-02   1.18360440E-04  0.113991298    
   1.17489770E-02   1.39061565E-04  0.123558238    
   1.27350315E-02   1.63383243E-04  0.133928046    
   1.38038425E-02   1.91958767E-04  0.145168170    
   1.49623547E-02   2.25532116E-04  0.157351628    
   1.62181016E-02   2.64977483E-04  0.170557618    
   1.75792370E-02   3.11321754E-04  0.184871912    
   1.90546066E-02   3.65771411E-04  0.200387537    
   2.06538048E-02   4.29744890E-04  0.217205331    
   2.23872121E-02   5.04906522E-04  0.235434532    
   2.42660996E-02   5.93214063E-04  0.255193561    
   2.63026766E-02   6.96966308E-04  0.276610881    
   2.85101850E-02   8.18865316E-04  0.299825698    
   3.09029557E-02   9.62083694E-04  0.324988663    
   3.34965438E-02   1.13035063E-03  0.352263361    
   3.63078006E-02   1.32804725E-03  0.381826997    
   3.93550098E-02   1.56032108E-03  0.413871676    
   4.26579528E-02   1.83321815E-03  0.448605478    
   4.62380983E-02   2.15384248E-03  0.486254007    
   5.01187295E-02   2.53054383E-03  0.527061999    
   5.43250367E-02   2.97312764E-03  0.571294248    
   5.88843636E-02   3.49311531E-03  0.619238079    
   6.38263375E-02   4.10404336E-03  0.671204746    
   6.91831037E-02   4.82181925E-03  0.727532029    
   7.49894232E-02   5.66512253E-03  0.788585246    
   8.12830478E-02   6.65590214E-03  0.854760885    
   8.81048962E-02   7.81995244E-03  0.926488698    
   9.54992622E-02   9.18756891E-03   1.00423157    
  0.103514217       1.07943416E-02   1.08849740    
  0.112201847       1.26820784E-02   1.17983150    
  0.121618591       1.48999058E-02   1.27882528    
  0.131825671       1.75055228E-02   1.38611972    
  0.142889410       2.05667224E-02   1.50240898    
  0.154881656       2.41630860E-02   1.62844598    
  0.167880416       2.83881761E-02   1.76504636    
  0.181970075       3.33517790E-02   1.91309178    
  0.197242275       3.91829908E-02   2.07353687    
  0.213796198       4.60332520E-02   2.24741673    
  0.231739476       5.40804602E-02   2.43585110    
  0.251188636       6.35335669E-02   2.64004850    
  0.272270143       7.46378526E-02   2.86131930    
  0.295120955       8.76813009E-02   3.10107851    
  0.319889516      0.103001706       3.36085510    
  0.346736878      0.120995849       3.64230061    
  0.375837415      0.142129108       3.94719744    
  0.407380283      0.166947246       4.27746677    
  0.441570461      0.196090505       4.63518047    
  0.478630096      0.230309501       5.02256536    
  0.518800020      0.270483315       5.44201565    
  0.562341332      0.317642599       5.89610624    
  0.609536886      0.372992635       6.38758326    
  0.660693467      0.437944651       6.91939545    
  0.716143429      0.514148057       7.49467468    
  0.776247144      0.603528976       8.11675644    
  0.841395140      0.708335340       8.78916645    
  0.912010849      0.831186950       9.51562786    
  0.988553107      0.975131273       10.3000345    
   1.07151937       1.14371085       11.1464386    
   1.16144860       1.34102893       12.0590162    
   1.25892544       1.57183707       13.0420542    
   1.36458313       1.84160995       14.0998220    
   1.47910845       2.15664577       15.2365761    
   1.60324550       2.52415395       16.4563942    
   1.73780084       2.95235038       17.7630482    
   1.88364911       3.45055485       19.1599121    
   2.04173803       4.02925444       20.6496563    
   2.21309471       4.70017576       22.2340412    
   2.39883280       5.47628927       23.9136181    
   2.60015965       6.37180614       25.6874180    
   2.81838298       7.40204954       27.5524864    
   3.05492115       8.58329105       29.5035095    
   3.31131101       9.93244648       31.5323811    
   3.58921933       11.4666195       33.6277008    
   3.89045167       13.2024937       35.7743454    
   4.21696520       15.1555948       37.9534073    
   4.57088232       17.3393097       40.1416664    
   4.95450163       19.7638645       42.3120689    
   5.37031841       22.4351254       44.4337387    
   5.82103205       25.3534298       46.4730453    
   6.30957365       28.5126667       48.3945885    
   6.83911705       31.8994217       50.1625595    
   7.41310263       35.4926109       51.7427864    
   8.03526211       39.2637978       53.1045837    
   8.70963573       43.1778526       54.2226028    
   9.44060898       47.1944046       55.0786819    
   10.2329292       51.2697334       55.6630669    
   11.0917473       55.3589592       55.9750366    
   12.0226460       59.4184227       56.0228767    
   13.0316677       63.4078293       55.8231659    
   14.1253748       67.2921982       55.3994598    
   15.3108768       71.0430679       54.7805977    
   16.5958710       74.6391602       53.9986572    
   17.9887085       78.0667648       53.0871544    
   19.4984436       81.3191681       52.0791321    
   21.1348934       84.3956909       51.0057983    
   22.9086781       87.3012619       49.8954582    
   24.8313293       90.0442047       48.7726364    
   26.9153519       92.6360855       47.6579857    
   29.1742725       95.0897903       46.5682678    
   31.6227760       97.4191513       45.5164986    
