SAMPLE					!	 Title
298.15	0.1112	0.000914  	        !	"Temperature (K), micelle volume fraction and solvent viscosity (Pa.s)"
Y	N				!	"Data format (w, G' ,G""), include only mechanical data ?"
Y	Y	Y			!	"Create detailed output file for Gf(t), G(w), G(w)+Rouse?"
Y    	90			        !	"Fit persistence length (lp), and its initial guess or fixed value?"
18.76   1.8	5.2		        !	"Zero shear viscosity (Pa.s), initial guess for micelle length (L) in micron, and diamter (d) in nm"
5000	20				!	"Size of micelle ensemble, number of iterations"
Y       0.40    1.0          		!       "Use specific parameter value? dimensionless breakage time, and le/lp"				
0.1000	0.0225795	1.87008
0.1023	0.023561308	1.913925001
0.1047	0.024567858	1.958790357
0.1072	0.025601805	2.004698804
0.1096	0.026666108	2.05167349
0.1122	0.027764055	2.099737973
0.1148	0.028899297	2.148916217
0.1175	0.030075881	2.199232593
0.1202	0.031298283	2.250711869
0.1230	0.032571453	2.303379211
0.1259	0.033900854	2.357260174
0.1288	0.035291759	2.412381442
0.1318	0.036746849	2.46877328
0.1349	0.03826811	2.526467674
0.1380	0.039857528	2.585497683
0.1413	0.041517075	2.645897496
0.1445	0.043248708	2.707702491
0.1479	0.045054355	2.7709493
0.1514	0.046935905	2.835675878
0.1549	0.048895198	2.901921571
0.1585	0.050934012	2.969727203
0.1622	0.053054514	3.039133634
0.1660	0.055260781	3.110176862
0.1698	0.057557629	3.182891867
0.1738	0.059950199	3.257314005
0.1778	0.062443978	3.333478971
0.1820	0.065044826	3.411422765
0.1862	0.067759	3.491181648
0.1905	0.070593186	3.572792098
0.1950	0.073554528	3.656290751
0.1995	0.07665066	3.741714353
0.2042	0.079889368	3.82910146
0.2089	0.083277408	3.918498188
0.2138	0.086821462	4.009953758
0.2188	0.090528498	4.103518913
0.2239	0.094405784	4.199245987
0.2291	0.098460897	4.297188983
0.2344	0.102701735	4.39740365
0.2399	0.107136532	4.499947577
0.2455	0.111773871	4.604880278
0.2512	0.116622694	4.712263298
0.2570	0.121692338	4.822158397
0.2630	0.126992608	4.934621385
0.2692	0.132533747	5.049706962
0.2754	0.138326434	5.167470469
0.2818	0.144381806	5.287967843
0.2884	0.150711468	5.411255569
0.2951	0.157327518	5.537390625
0.3020	0.164242566	5.666430423
0.3090	0.171469748	5.798432733
0.3162	0.179022752	5.933455612
0.3236	0.186916232	6.071560231
0.3311	0.195167122	6.212820351
0.3388	0.203793689	6.357315022
0.3467	0.212815217	6.505126002
0.3548	0.222252073	6.656337903
0.3631	0.232125768	6.811038346
0.3715	0.242459028	6.969318136
0.3802	0.253275866	7.131271434
0.3890	0.264601657	7.296995959
0.3981	0.276463226	7.466593192
0.4074	0.288888153	7.64016422
